* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
78.002930 -0.103 18.4521
78.369141 -0.160 17.9521
78.735352 -0.230 17.4491
79.101562 -0.317 16.9451
79.467773 -0.423 16.4669
79.833984 -0.553 16.0610
80.200195 -0.699 15.7916
80.566406 -0.856 15.6815
80.932617 -1.014 15.7283
81.298828 -1.169 15.9217
81.665039 -1.317 16.2274
82.031250 -1.456 16.6311
82.397461 -1.586 17.1129
82.763672 -1.706 17.6587
83.129883 -1.816 18.2579
83.496094 -1.917 18.9001
83.862305 -2.008 19.5771
84.228516 -2.090 20.2813
84.594727 -2.162 21.0067
84.960938 -2.225 21.7472
85.327148 -2.279 22.4974
85.693359 -2.325 23.2524
86.059570 -2.362 24.0067
86.425781 -2.391 24.7569
86.791992 -2.412 25.4979
87.158203 -2.426 26.2269
87.524414 -2.433 26.9402
87.890625 -2.433 27.6344
88.256836 -2.428 28.3072
88.623047 -2.416 28.9547
88.989258 -2.399 29.5759
89.355469 -2.377 30.1674
89.721680 -2.350 30.7283
90.087891 -2.320 31.2569
90.454102 -2.286 31.7510
90.820312 -2.249 32.2102
91.186523 -2.209 32.6315
91.552734 -2.167 33.0160
91.918945 -2.123 33.3607
92.285156 -2.078 33.6670
92.651367 -2.033 33.9334
93.017578 -1.987 34.1605
93.383789 -1.942 34.3484
93.750000 -1.898 34.4968
94.116211 -1.855 34.6078
94.482422 -1.814 34.6807
94.848633 -1.776 34.7193
95.214844 -1.741 34.7230
95.581055 -1.709 34.6964
95.947266 -1.681 34.6393
96.313477 -1.657 34.5568
96.679688 -1.638 34.4493
97.045898 -1.624 34.3219
97.412109 -1.615 34.1766
97.778320 -1.612 34.0183
98.144531 -1.614 33.8496
98.510742 -1.622 33.6754
98.876953 -1.636 33.4986
99.243164 -1.655 33.3235
99.609375 -1.680 33.1533
99.975586 -1.710 32.9919
100.341797 -1.746 32.8423
100.708008 -1.786 32.7082
101.074219 -1.831 32.5919
101.440430 -1.880 32.4963
101.806641 -1.933 32.4230
102.172852 -1.989 32.3742
102.539062 -2.048 32.3506
102.905273 -2.109 32.3536
103.271484 -2.173 32.3838
103.637695 -2.238 32.4416
104.003906 -2.304 32.5273
104.370117 -2.372 32.6400
104.736328 -2.440 32.7802
105.102539 -2.507 32.9458
105.468750 -2.575 33.1373
105.834961 -2.642 33.3521
106.201172 -2.708 33.5906
106.567383 -2.774 33.8500
106.933594 -2.838 34.1305
107.299805 -2.901 34.4294
107.666016 -2.963 34.7465
108.032227 -3.022 35.0793
108.398438 -3.081 35.4272
108.764648 -3.137 35.7882
109.130859 -3.192 36.1615
109.497070 -3.244 36.5456
109.863281 -3.295 36.9394
110.229492 -3.345 37.3418
110.595703 -3.392 37.7515
110.961914 -3.438 38.1676
111.328125 -3.481 38.5889
111.694336 -3.524 39.0141
112.060547 -3.564 39.4430
112.426758 -3.604 39.8740
112.792969 -3.642 40.3083
113.159180 -3.679 40.7452
113.525391 -3.715 41.1854
113.891602 -3.750 41.6300
114.257812 -3.784 42.0786
114.624023 -3.816 42.5317
114.990234 -3.848 42.9890
115.356445 -3.878 43.4496
115.722656 -3.906 43.9131
116.088867 -3.933 44.3790
116.455078 -3.959 44.8463
116.821289 -3.984 45.3148
117.187500 -4.007 45.7838
117.553711 -4.029 46.2529
117.919922 -4.049 46.7216
118.286133 -4.068 47.1895
118.652344 -4.087 47.6564
119.018555 -4.104 48.1218
119.384766 -4.119 48.5857
119.750977 -4.134 49.0476
120.117188 -4.148 49.5074
120.483398 -4.161 49.9651
120.849609 -4.173 50.4201
121.215820 -4.184 50.8727
121.582031 -4.195 51.3225
121.948242 -4.204 51.7695
122.314453 -4.213 52.2135
122.680664 -4.221 52.6543
123.046875 -4.229 53.0922
123.413086 -4.236 53.5267
123.779297 -4.242 53.9581
124.145508 -4.248 54.3862
124.511719 -4.253 54.8110
124.877930 -4.258 55.2326
125.244141 -4.263 55.6507
125.610352 -4.267 56.0657
125.976562 -4.271 56.4772
126.342773 -4.274 56.8855
126.708984 -4.278 57.2907
127.075195 -4.281 57.6925
127.441406 -4.284 58.0914
127.807617 -4.286 58.4871
128.173828 -4.289 58.8798
128.540039 -4.292 59.2700
128.906250 -4.294 59.6572
129.272461 -4.297 60.0423
129.638672 -4.300 60.4248
130.004883 -4.302 60.8052
130.371094 -4.305 61.1839
130.737305 -4.308 61.5607
131.103516 -4.311 61.9363
131.469727 -4.315 62.3107
