* Generated by rew_pipeline.py (derived directly from its own WAV, phase referenced to its peak (sample 8192))
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
655.151367 0.000 -75.5348
655.517578 0.000 -75.4603
655.883789 0.000 -75.3859
656.250000 0.000 -75.3115
656.616211 0.000 -75.2372
656.982422 0.000 -75.1630
657.348633 0.000 -75.0889
657.714844 0.000 -75.0148
658.081055 0.000 -74.9408
658.447266 0.000 -74.8669
658.813477 0.000 -74.7930
659.179688 0.000 -74.7192
659.545898 0.000 -74.6455
659.912109 0.000 -74.5719
660.278320 0.000 -74.4983
660.644531 0.000 -74.4248
661.010742 0.000 -74.3513
661.376953 0.000 -74.2780
661.743164 0.000 -74.2047
662.109375 0.000 -74.1314
662.475586 0.000 -74.0583
662.841797 -0.000 -73.9852
663.208008 0.000 -73.9122
663.574219 0.000 -73.8392
663.940430 0.000 -73.7663
664.306641 0.000 -73.6935
664.672852 0.000 -73.6207
665.039062 0.000 -73.5481
665.405273 0.000 -73.4755
665.771484 0.000 -73.4029
666.137695 0.000 -73.3304
666.503906 0.000 -73.2580
666.870117 0.000 -73.1857
667.236328 0.000 -73.1134
667.602539 0.000 -73.0412
667.968750 0.000 -72.9691
668.334961 0.000 -72.8970
668.701172 0.000 -72.8250
669.067383 0.000 -72.7531
669.433594 0.000 -72.6812
669.799805 0.000 -72.6094
670.166016 0.000 -72.5377
670.532227 0.000 -72.4661
670.898438 0.000 -72.3945
671.264648 0.000 -72.3229
671.630859 0.000 -72.2515
671.997070 0.000 -72.1801
672.363281 0.000 -72.1087
672.729492 0.000 -72.0375
673.095703 0.000 -71.9663
673.461914 -0.000 -71.8951
673.828125 0.000 -71.8241
674.194336 0.000 -71.7531
674.560547 0.000 -71.6821
674.926758 0.000 -71.6113
675.292969 0.000 -71.5405
675.659180 0.000 -71.4697
676.025391 0.000 -71.3991
676.391602 0.000 -71.3285
676.757812 0.000 -71.2579
677.124023 0.000 -71.1875
677.490234 0.000 -71.1170
677.856445 0.000 -71.0467
678.222656 0.000 -70.9764
678.588867 0.000 -70.9062
678.955078 0.000 -70.8360
679.321289 0.000 -70.7660
679.687500 0.000 -70.6959
680.053711 0.000 -70.6260
680.419922 0.000 -70.5561
680.786133 0.000 -70.4863
681.152344 0.000 -70.4165
681.518555 -0.000 -70.3468
681.884766 0.000 -70.2772
682.250977 0.000 -70.2076
682.617188 0.000 -70.1381
682.983398 0.000 -70.0687
683.349609 0.000 -69.9993
683.715820 0.000 -69.9299
684.082031 0.000 -69.8607
684.448242 -0.000 -69.7915
684.814453 0.000 -69.7223
685.180664 -0.000 -69.6533
685.546875 0.000 -69.5843
685.913086 0.000 -69.5154
686.279297 0.000 -69.4465
686.645508 0.000 -69.3777
687.011719 0.000 -69.3089
687.377930 0.000 -69.2402
687.744141 0.000 -69.1716
688.110352 -0.000 -69.1030
688.476562 0.000 -69.0345
688.842773 0.000 -68.9661
689.208984 -0.000 -68.8977
689.575195 0.000 -68.8294
689.941406 0.000 -68.7611
690.307617 0.000 -68.6929
690.673828 0.000 -68.6248
691.040039 0.000 -68.5567
691.406250 0.000 -68.4887
691.772461 0.000 -68.4208
692.138672 0.000 -68.3529
692.504883 0.000 -68.2850
692.871094 0.000 -68.2173
693.237305 0.000 -68.1496
693.603516 0.000 -68.0819
693.969727 0.000 -68.0143
694.335938 0.000 -67.9468
694.702148 0.000 -67.8794
695.068359 -0.000 -67.8120
695.434570 0.000 -67.7446
695.800781 0.000 -67.6773
696.166992 0.000 -67.6101
696.533203 0.000 -67.5429
696.899414 0.000 -67.4758
697.265625 0.000 -67.4088
697.631836 0.000 -67.3418
697.998047 -0.000 -67.2749
698.364258 0.000 -67.2080
698.730469 0.000 -67.1412
699.096680 0.000 -67.0745
699.462891 0.000 -67.0078
699.829102 0.000 -66.9412
700.195312 0.000 -66.8746
700.561523 0.000 -66.8081
700.927734 -0.000 -66.7417
701.293945 0.000 -66.6753
701.660156 0.000 -66.6089
702.026367 0.000 -66.5427
702.392578 0.000 -66.4764
702.758789 0.000 -66.4103
703.125000 -0.000 -66.3442
703.491211 -0.000 -66.2781
703.857422 0.000 -66.2122
704.223633 0.000 -66.1462
704.589844 0.000 -66.0804
704.956055 0.000 -66.0145
705.322266 -0.000 -65.9488
705.688477 0.000 -65.8831
706.054688 0.000 -65.8175
706.420898 0.000 -65.7519
706.787109 0.000 -65.6864
707.153320 0.000 -65.6209
707.519531 0.000 -65.5555
707.885742 0.000 -65.4902
708.251953 0.000 -65.4249
708.618164 -0.000 -65.3596
708.984375 0.000 -65.2945
709.350586 0.000 -65.2293
709.716797 0.000 -65.1643
710.083008 0.000 -65.0993
710.449219 0.000 -65.0343
710.815430 0.000 -64.9694
711.181641 -0.000 -64.9046
711.547852 0.000 -64.8398
711.914062 0.000 -64.7751
712.280273 0.000 -64.7104
712.646484 0.000 -64.6458
713.012695 0.000 -64.5813
713.378906 0.000 -64.5168
713.745117 0.000 -64.4523
714.111328 0.000 -64.3879
714.477539 0.000 -64.3236
714.843750 0.000 -64.2593
715.209961 0.000 -64.1951
715.576172 0.000 -64.1309
715.942383 0.000 -64.0668
716.308594 0.000 -64.0027
716.674805 0.000 -63.9387
717.041016 0.000 -63.8748
717.407227 0.000 -63.8109
717.773438 0.000 -63.7471
718.139648 0.000 -63.6833
718.505859 0.000 -63.6196
718.872070 0.000 -63.5559
719.238281 0.000 -63.4923
719.604492 0.000 -63.4287
719.970703 0.000 -63.3652
720.336914 0.000 -63.3017
720.703125 0.000 -63.2383
721.069336 0.000 -63.1750
721.435547 0.000 -63.1117
721.801758 0.000 -63.0485
722.167969 0.000 -62.9853
722.534180 0.000 -62.9222
722.900391 0.000 -62.8591
723.266602 0.000 -62.7960
723.632812 0.000 -62.7331
723.999023 0.000 -62.6702
724.365234 0.000 -62.6073
724.731445 0.000 -62.5445
725.097656 0.000 -62.4817
725.463867 0.000 -62.4190
725.830078 0.000 -62.3564
726.196289 0.000 -62.2938
726.562500 0.000 -62.2312
726.928711 0.000 -62.1688
727.294922 0.000 -62.1063
727.661133 0.000 -62.0439
728.027344 0.000 -61.9816
728.393555 0.000 -61.9193
728.759766 0.000 -61.8571
729.125977 0.000 -61.7949
729.492188 0.000 -61.7328
729.858398 0.000 -61.6707
730.224609 0.000 -61.6087
730.590820 0.000 -61.5467
730.957031 0.000 -61.4848
731.323242 0.000 -61.4229
731.689453 0.000 -61.3611
732.055664 0.000 -61.2993
732.421875 0.000 -61.2376
732.788086 0.000 -61.1760
733.154297 0.000 -61.1144
733.520508 0.000 -61.0528
733.886719 0.000 -60.9913
734.252930 0.000 -60.9299
734.619141 0.000 -60.8685
734.985352 0.000 -60.8071
735.351562 0.000 -60.7458
735.717773 0.000 -60.6846
736.083984 0.000 -60.6234
736.450195 0.000 -60.5622
736.816406 0.000 -60.5011
737.182617 0.000 -60.4401
737.548828 0.000 -60.3791
737.915039 0.000 -60.3181
738.281250 -0.000 -60.2572
738.647461 0.000 -60.1964
739.013672 0.000 -60.1356
739.379883 0.000 -60.0748
739.746094 0.000 -60.0142
740.112305 0.000 -59.9535
740.478516 0.000 -59.8929
740.844727 0.000 -59.8324
741.210938 0.000 -59.7719
741.577148 0.000 -59.7114
741.943359 0.000 -59.6510
742.309570 0.000 -59.5907
742.675781 0.000 -59.5304
743.041992 0.000 -59.4701
743.408203 0.000 -59.4099
743.774414 0.000 -59.3498
744.140625 0.000 -59.2897
744.506836 0.000 -59.2297
744.873047 0.000 -59.1697
745.239258 0.000 -59.1097
745.605469 0.000 -59.0498
745.971680 0.000 -58.9899
746.337891 0.000 -58.9301
746.704102 -0.000 -58.8704
747.070312 0.000 -58.8107
747.436523 0.000 -58.7510
747.802734 0.000 -58.6914
748.168945 0.000 -58.6318
748.535156 0.000 -58.5723
748.901367 0.000 -58.5128
749.267578 0.000 -58.4534
749.633789 0.000 -58.3940
750.000000 0.000 -58.3347
750.366211 0.000 -58.2754
750.732422 0.000 -58.2162
751.098633 0.000 -58.1570
751.464844 0.000 -58.0979
751.831055 0.000 -58.0388
752.197266 0.000 -57.9798
752.563477 0.000 -57.9208
752.929688 0.000 -57.8618
753.295898 0.000 -57.8030
753.662109 0.000 -57.7441
754.028320 0.000 -57.6853
754.394531 0.000 -57.6266
754.760742 0.000 -57.5678
755.126953 0.000 -57.5092
755.493164 -0.000 -57.4506
755.859375 0.000 -57.3920
756.225586 0.000 -57.3335
756.591797 0.000 -57.2750
756.958008 0.000 -57.2166
757.324219 0.000 -57.1582
757.690430 0.000 -57.0999
758.056641 -0.000 -57.0416
758.422852 -0.000 -56.9834
758.789062 0.000 -56.9251
759.155273 0.000 -56.8670
759.521484 0.000 -56.8089
759.887695 0.000 -56.7508
760.253906 0.000 -56.6928
760.620117 0.000 -56.6349
760.986328 0.000 -56.5769
761.352539 0.000 -56.5191
761.718750 0.000 -56.4613
762.084961 0.000 -56.4035
762.451172 0.000 -56.3458
762.817383 0.000 -56.2881
763.183594 0.000 -56.2304
763.549805 0.000 -56.1728
763.916016 0.000 -56.1153
764.282227 0.000 -56.0578
764.648438 -0.000 -56.0003
765.014648 0.000 -55.9429
765.380859 0.000 -55.8855
765.747070 0.000 -55.8282
766.113281 0.000 -55.7709
766.479492 0.000 -55.7137
766.845703 0.000 -55.6564
767.211914 -0.000 -55.5993
767.578125 0.000 -55.5422
767.944336 0.000 -55.4851
768.310547 -0.000 -55.4281
768.676758 0.000 -55.3712
769.042969 0.000 -55.3142
769.409180 0.000 -55.2574
769.775391 0.000 -55.2005
770.141602 0.000 -55.1437
770.507812 0.000 -55.0870
770.874023 0.000 -55.0303
771.240234 -0.000 -54.9736
771.606445 0.000 -54.9170
771.972656 0.000 -54.8604
772.338867 0.000 -54.8039
772.705078 0.000 -54.7474
773.071289 0.000 -54.6910
773.437500 -0.000 -54.6346
773.803711 0.000 -54.5782
774.169922 0.000 -54.5219
774.536133 0.000 -54.4656
774.902344 0.000 -54.4094
775.268555 -0.000 -54.3532
775.634766 0.000 -54.2971
776.000977 -0.000 -54.2410
776.367188 -0.000 -54.1849
776.733398 0.000 -54.1289
777.099609 0.000 -54.0730
777.465820 0.000 -54.0170
777.832031 0.000 -53.9612
778.198242 0.000 -53.9053
778.564453 0.000 -53.8495
778.930664 -0.000 -53.7938
779.296875 0.000 -53.7381
779.663086 0.000 -53.6824
780.029297 -0.000 -53.6268
780.395508 -0.000 -53.5712
780.761719 0.000 -53.5156
781.127930 0.000 -53.4601
781.494141 0.000 -53.4047
781.860352 -0.000 -53.3493
782.226562 0.000 -53.2939
782.592773 0.000 -53.2386
782.958984 0.000 -53.1833
783.325195 0.000 -53.1281
783.691406 0.000 -53.0728
784.057617 0.000 -53.0177
784.423828 0.000 -52.9626
784.790039 0.000 -52.9075
785.156250 0.000 -52.8524
785.522461 0.000 -52.7975
785.888672 0.000 -52.7425
786.254883 0.000 -52.6876
786.621094 0.000 -52.6327
786.987305 0.000 -52.5779
787.353516 0.000 -52.5231
787.719727 0.000 -52.4683
788.085938 0.000 -52.4136
788.452148 0.000 -52.3590
788.818359 0.000 -52.3043
789.184570 0.000 -52.2498
789.550781 0.000 -52.1952
789.916992 0.000 -52.1407
790.283203 0.000 -52.0862
790.649414 0.000 -52.0318
791.015625 0.000 -51.9775
791.381836 0.000 -51.9231
791.748047 0.000 -51.8688
792.114258 0.000 -51.8146
792.480469 0.000 -51.7603
792.846680 0.000 -51.7062
793.212891 0.000 -51.6520
793.579102 0.000 -51.5979
793.945312 0.000 -51.5439
794.311523 0.000 -51.4898
794.677734 0.000 -51.4359
795.043945 0.000 -51.3819
795.410156 0.000 -51.3280
795.776367 0.000 -51.2742
796.142578 0.000 -51.2204
796.508789 0.000 -51.1666
796.875000 0.000 -51.1129
797.241211 0.000 -51.0592
797.607422 -0.000 -51.0055
797.973633 0.000 -50.9519
798.339844 0.000 -50.8983
798.706055 0.000 -50.8447
799.072266 -0.000 -50.7912
799.438477 -0.000 -50.7378
799.804688 0.000 -50.6844
800.170898 0.000 -50.6310
800.537109 -0.000 -50.5776
800.903320 0.000 -50.5243
801.269531 0.000 -50.4710
801.635742 0.000 -50.4178
802.001953 0.000 -50.3646
802.368164 0.000 -50.3115
802.734375 0.000 -50.2584
803.100586 0.000 -50.2053
803.466797 0.000 -50.1523
803.833008 0.000 -50.0993
804.199219 0.000 -50.0463
804.565430 0.000 -49.9934
804.931641 0.000 -49.9405
805.297852 0.000 -49.8877
805.664062 0.000 -49.8349
806.030273 0.000 -49.7821
806.396484 0.000 -49.7294
806.762695 0.000 -49.6767
807.128906 0.000 -49.6240
807.495117 0.000 -49.5714
807.861328 0.000 -49.5188
808.227539 0.000 -49.4663
808.593750 0.000 -49.4138
808.959961 0.000 -49.3614
809.326172 0.000 -49.3090
809.692383 0.000 -49.2565
810.058594 0.000 -49.2042
810.424805 0.000 -49.1519
810.791016 -0.000 -49.0996
811.157227 0.000 -49.0474
811.523438 0.000 -48.9952
811.889648 0.000 -48.9430
812.255859 0.000 -48.8909
812.622070 0.000 -48.8388
812.988281 0.000 -48.7868
813.354492 0.000 -48.7348
813.720703 0.000 -48.6828
814.086914 0.000 -48.6308
814.453125 0.000 -48.5789
814.819336 0.000 -48.5271
815.185547 0.000 -48.4753
815.551758 0.000 -48.4235
815.917969 0.000 -48.3717
816.284180 0.000 -48.3200
816.650391 0.000 -48.2683
817.016602 0.000 -48.2167
817.382812 0.000 -48.1651
817.749023 0.000 -48.1135
818.115234 0.000 -48.0620
818.481445 0.000 -48.0105
818.847656 0.000 -47.9590
819.213867 -0.000 -47.9076
819.580078 0.000 -47.8562
819.946289 0.000 -47.8048
820.312500 0.000 -47.7535
820.678711 0.000 -47.7023
821.044922 0.000 -47.6510
821.411133 0.000 -47.5998
821.777344 -0.000 -47.5486
822.143555 0.000 -47.4975
822.509766 0.000 -47.4464
822.875977 0.000 -47.3953
823.242188 0.000 -47.3443
823.608398 0.000 -47.2933
823.974609 0.000 -47.2424
824.340820 0.000 -47.1914
824.707031 0.000 -47.1405
825.073242 0.000 -47.0897
825.439453 0.000 -47.0389
825.805664 0.000 -46.9881
826.171875 0.000 -46.9374
826.538086 0.000 -46.8867
826.904297 0.000 -46.8360
827.270508 0.000 -46.7853
827.636719 0.000 -46.7348
828.002930 0.000 -46.6842
828.369141 0.000 -46.6336
828.735352 0.000 -46.5831
829.101562 0.000 -46.5327
829.467773 0.000 -46.4823
829.833984 0.000 -46.4319
830.200195 0.000 -46.3815
830.566406 0.000 -46.3312
830.932617 0.000 -46.2809
831.298828 0.000 -46.2306
831.665039 0.000 -46.1804
832.031250 0.000 -46.1302
832.397461 0.000 -46.0801
832.763672 0.000 -46.0300
833.129883 0.000 -45.9799
833.496094 0.000 -45.9298
833.862305 -0.000 -45.8798
834.228516 0.000 -45.8298
834.594727 0.000 -45.7799
834.960938 0.000 -45.7300
835.327148 0.000 -45.6801
835.693359 0.000 -45.6303
836.059570 0.000 -45.5805
836.425781 0.000 -45.5307
836.791992 0.000 -45.4809
837.158203 0.000 -45.4312
837.524414 0.000 -45.3816
837.890625 -0.000 -45.3319
838.256836 0.000 -45.2823
838.623047 0.000 -45.2328
838.989258 0.000 -45.1832
839.355469 0.000 -45.1337
839.721680 0.000 -45.0842
840.087891 0.000 -45.0348
840.454102 -0.000 -44.9854
840.820312 0.000 -44.9360
841.186523 0.000 -44.8867
841.552734 0.000 -44.8374
841.918945 0.000 -44.7881
842.285156 0.000 -44.7389
842.651367 0.000 -44.6897
843.017578 0.000 -44.6405
843.383789 0.000 -44.5914
843.750000 0.000 -44.5423
844.116211 0.000 -44.4932
844.482422 0.000 -44.4442
844.848633 0.000 -44.3952
845.214844 0.000 -44.3462
845.581055 0.000 -44.2972
845.947266 -0.000 -44.2483
846.313477 0.000 -44.1995
846.679688 0.000 -44.1506
847.045898 0.000 -44.1018
847.412109 0.000 -44.0530
847.778320 0.000 -44.0043
848.144531 0.000 -43.9556
848.510742 0.000 -43.9069
848.876953 0.000 -43.8582
849.243164 0.000 -43.8096
849.609375 0.000 -43.7611
849.975586 0.000 -43.7125
850.341797 0.000 -43.6640
850.708008 0.000 -43.6155
851.074219 0.000 -43.5670
851.440430 0.000 -43.5186
851.806641 0.000 -43.4702
852.172852 0.000 -43.4219
852.539062 0.000 -43.3736
852.905273 0.000 -43.3253
853.271484 0.000 -43.2770
853.637695 0.000 -43.2288
854.003906 0.000 -43.1806
854.370117 0.000 -43.1324
854.736328 0.000 -43.0843
855.102539 0.000 -43.0362
855.468750 0.000 -42.9881
855.834961 -0.000 -42.9401
856.201172 -0.000 -42.8921
856.567383 -0.000 -42.8441
856.933594 0.000 -42.7961
857.299805 0.000 -42.7482
857.666016 0.000 -42.7003
858.032227 0.000 -42.6525
858.398438 -0.000 -42.6047
858.764648 -0.000 -42.5569
859.130859 0.000 -42.5091
859.497070 0.000 -42.4614
859.863281 0.000 -42.4137
860.229492 0.000 -42.3660
860.595703 0.000 -42.3184
860.961914 0.000 -42.2708
861.328125 0.000 -42.2232
861.694336 0.000 -42.1757
862.060547 0.000 -42.1282
862.426758 0.000 -42.0807
862.792969 0.000 -42.0333
863.159180 0.000 -41.9858
863.525391 0.000 -41.9385
863.891602 0.000 -41.8911
864.257812 0.000 -41.8437
864.624023 0.000 -41.7965
864.990234 0.000 -41.7492
865.356445 0.000 -41.7020
865.722656 0.000 -41.6548
866.088867 0.000 -41.6076
866.455078 0.000 -41.5604
866.821289 0.000 -41.5133
867.187500 0.000 -41.4662
867.553711 0.000 -41.4192
867.919922 0.000 -41.3722
868.286133 0.000 -41.3252
868.652344 0.000 -41.2782
869.018555 -0.000 -41.2313
869.384766 0.000 -41.1844
869.750977 -0.000 -41.1375
870.117188 0.000 -41.0907
870.483398 0.000 -41.0438
870.849609 0.000 -40.9971
871.215820 0.000 -40.9503
871.582031 0.000 -40.9036
871.948242 0.000 -40.8569
872.314453 0.000 -40.8102
872.680664 0.000 -40.7636
873.046875 0.000 -40.7170
873.413086 0.000 -40.6704
873.779297 0.000 -40.6239
874.145508 -0.000 -40.5773
874.511719 0.000 -40.5309
874.877930 0.000 -40.4844
875.244141 0.000 -40.4380
875.610352 -0.000 -40.3916
875.976562 0.000 -40.3452
876.342773 0.000 -40.2989
876.708984 0.000 -40.2526
877.075195 0.000 -40.2063
877.441406 0.000 -40.1600
877.807617 0.000 -40.1138
878.173828 0.000 -40.0676
878.540039 0.000 -40.0214
878.906250 0.000 -39.9753
879.272461 0.000 -39.9292
879.638672 0.000 -39.8831
880.004883 0.000 -39.8371
880.371094 0.000 -39.7910
880.737305 0.000 -39.7450
881.103516 0.000 -39.6991
881.469727 0.000 -39.6531
881.835938 0.000 -39.6072
882.202148 0.000 -39.5613
882.568359 0.000 -39.5155
882.934570 0.000 -39.4697
883.300781 0.000 -39.4239
883.666992 0.000 -39.3781
884.033203 0.000 -39.3324
884.399414 0.000 -39.2867
884.765625 0.000 -39.2410
885.131836 0.000 -39.1954
885.498047 0.000 -39.1497
885.864258 0.000 -39.1041
886.230469 0.000 -39.0586
886.596680 0.000 -39.0130
886.962891 0.000 -38.9675
887.329102 0.000 -38.9220
887.695312 0.000 -38.8766
888.061523 0.000 -38.8311
888.427734 0.000 -38.7857
888.793945 0.000 -38.7404
889.160156 0.000 -38.6950
889.526367 0.000 -38.6497
889.892578 0.000 -38.6044
890.258789 0.000 -38.5592
890.625000 0.000 -38.5139
890.991211 0.000 -38.4687
891.357422 0.000 -38.4235
891.723633 0.000 -38.3784
892.089844 0.000 -38.3333
892.456055 0.000 -38.2882
892.822266 0.000 -38.2431
893.188477 -0.000 -38.1981
893.554688 0.000 -38.1531
893.920898 0.000 -38.1081
894.287109 0.000 -38.0631
894.653320 0.000 -38.0182
895.019531 0.000 -37.9733
895.385742 0.000 -37.9284
895.751953 0.000 -37.8835
896.118164 0.000 -37.8387
896.484375 0.000 -37.7940
896.850586 0.000 -37.7492
897.216797 0.000 -37.7045
897.583008 0.000 -37.6597
897.949219 0.000 -37.6151
898.315430 0.000 -37.5704
898.681641 0.000 -37.5258
899.047852 0.000 -37.4811
899.414062 0.000 -37.4366
899.780273 0.000 -37.3920
900.146484 0.000 -37.3475
900.512695 0.000 -37.3030
900.878906 0.000 -37.2585
901.245117 0.000 -37.2141
901.611328 0.000 -37.1697
901.977539 0.000 -37.1253
902.343750 0.000 -37.0809
902.709961 0.000 -37.0366
903.076172 0.000 -36.9923
903.442383 0.000 -36.9480
903.808594 0.000 -36.9037
904.174805 0.000 -36.8595
904.541016 0.000 -36.8153
904.907227 0.000 -36.7711
905.273438 0.000 -36.7269
905.639648 0.000 -36.6828
906.005859 0.000 -36.6387
906.372070 0.000 -36.5946
906.738281 0.000 -36.5506
907.104492 0.000 -36.5065
907.470703 0.000 -36.4625
907.836914 0.000 -36.4186
908.203125 0.000 -36.3746
908.569336 0.000 -36.3307
908.935547 0.000 -36.2868
909.301758 0.000 -36.2429
909.667969 0.000 -36.1991
910.034180 0.000 -36.1553
910.400391 0.000 -36.1115
910.766602 -0.000 -36.0677
911.132812 0.000 -36.0240
911.499023 0.000 -35.9803
911.865234 0.000 -35.9366
912.231445 0.000 -35.8929
912.597656 0.000 -35.8493
912.963867 0.000 -35.8057
913.330078 0.000 -35.7621
913.696289 0.000 -35.7185
914.062500 0.000 -35.6750
914.428711 0.000 -35.6315
914.794922 0.000 -35.5880
915.161133 0.000 -35.5446
915.527344 0.000 -35.5011
915.893555 -0.000 -35.4577
916.259766 0.000 -35.4143
916.625977 -0.000 -35.3710
916.992188 0.000 -35.3276
917.358398 -0.000 -35.2843
917.724609 0.000 -35.2410
918.090820 0.000 -35.1978
918.457031 0.000 -35.1545
918.823242 0.000 -35.1113
919.189453 0.000 -35.0681
919.555664 0.000 -35.0250
919.921875 0.000 -34.9819
920.288086 -0.000 -34.9388
920.654297 0.000 -34.8957
921.020508 -0.000 -34.8526
921.386719 0.000 -34.8096
921.752930 0.000 -34.7666
922.119141 0.000 -34.7236
922.485352 0.000 -34.6806
922.851562 0.000 -34.6377
923.217773 -0.000 -34.5948
923.583984 0.000 -34.5519
923.950195 0.000 -34.5090
924.316406 0.000 -34.4662
924.682617 0.000 -34.4234
925.048828 0.000 -34.3806
925.415039 0.000 -34.3378
925.781250 0.000 -34.2951
926.147461 0.000 -34.2524
926.513672 0.000 -34.2097
926.879883 0.000 -34.1670
927.246094 0.000 -34.1244
927.612305 0.000 -34.0818
927.978516 0.000 -34.0392
928.344727 0.000 -33.9966
928.710938 0.000 -33.9541
929.077148 0.000 -33.9115
929.443359 0.000 -33.8691
929.809570 0.000 -33.8266
930.175781 0.000 -33.7841
930.541992 0.000 -33.7417
930.908203 0.000 -33.6993
931.274414 0.000 -33.6569
931.640625 0.000 -33.6146
932.006836 0.000 -33.5722
932.373047 0.000 -33.5299
932.739258 0.000 -33.4876
933.105469 0.000 -33.4454
933.471680 0.000 -33.4031
933.837891 0.000 -33.3609
934.204102 0.000 -33.3188
934.570312 0.000 -33.2766
934.936523 0.000 -33.2344
935.302734 0.000 -33.1923
935.668945 0.000 -33.1503
936.035156 0.000 -33.1082
936.401367 0.000 -33.0661
936.767578 0.000 -33.0241
937.133789 0.000 -32.9821
937.500000 0.000 -32.9401
937.866211 -0.000 -32.8982
938.232422 0.000 -32.8563
938.598633 0.000 -32.8143
938.964844 0.000 -32.7725
939.331055 0.000 -32.7306
939.697266 0.000 -32.6888
940.063477 0.000 -32.6470
940.429688 0.000 -32.6052
940.795898 0.000 -32.5634
941.162109 0.000 -32.5217
941.528320 0.000 -32.4800
941.894531 0.000 -32.4382
942.260742 0.000 -32.3966
942.626953 0.000 -32.3549
942.993164 0.000 -32.3133
943.359375 0.000 -32.2717
943.725586 0.000 -32.2301
944.091797 0.000 -32.1886
944.458008 0.000 -32.1470
944.824219 0.000 -32.1055
945.190430 0.000 -32.0640
945.556641 0.000 -32.0225
945.922852 0.000 -31.9811
946.289062 0.000 -31.9397
946.655273 0.000 -31.8983
947.021484 0.000 -31.8569
947.387695 0.000 -31.8155
947.753906 0.000 -31.7742
948.120117 0.000 -31.7329
948.486328 0.000 -31.6916
948.852539 0.000 -31.6504
949.218750 -0.000 -31.6091
949.584961 0.000 -31.5679
949.951172 0.000 -31.5267
950.317383 0.000 -31.4855
950.683594 0.000 -31.4444
951.049805 0.000 -31.4032
951.416016 0.000 -31.3621
951.782227 -0.000 -31.3210
952.148438 -0.000 -31.2800
952.514648 0.000 -31.2389
952.880859 0.000 -31.1979
953.247070 0.000 -31.1569
953.613281 0.000 -31.1159
953.979492 0.000 -31.0750
954.345703 0.000 -31.0340
954.711914 -0.000 -30.9931
955.078125 0.000 -30.9522
955.444336 0.000 -30.9114
955.810547 0.000 -30.8705
956.176758 0.000 -30.8297
956.542969 0.000 -30.7889
956.909180 0.000 -30.7481
957.275391 0.000 -30.7074
957.641602 0.000 -30.6666
958.007812 0.000 -30.6259
958.374023 -0.000 -30.5852
958.740234 0.000 -30.5446
959.106445 0.000 -30.5039
959.472656 0.000 -30.4633
959.838867 -0.000 -30.4227
960.205078 0.000 -30.3821
960.571289 0.000 -30.3415
960.937500 0.000 -30.3010
961.303711 0.000 -30.2605
961.669922 0.000 -30.2200
962.036133 0.000 -30.1795
962.402344 0.000 -30.1390
962.768555 0.000 -30.0986
963.134766 0.000 -30.0582
963.500977 0.000 -30.0178
963.867188 0.000 -29.9775
964.233398 0.000 -29.9371
964.599609 0.000 -29.8968
964.965820 0.000 -29.8565
965.332031 0.000 -29.8162
965.698242 0.000 -29.7760
966.064453 0.000 -29.7357
966.430664 0.000 -29.6955
966.796875 0.000 -29.6553
967.163086 0.000 -29.6151
967.529297 0.000 -29.5750
967.895508 -0.000 -29.5348
968.261719 0.000 -29.4947
968.627930 0.000 -29.4546
968.994141 0.000 -29.4145
969.360352 0.000 -29.3745
969.726562 -0.000 -29.3344
970.092773 0.000 -29.2944
970.458984 0.000 -29.2545
970.825195 0.000 -29.2145
971.191406 0.000 -29.1745
971.557617 0.000 -29.1346
971.923828 0.000 -29.0947
972.290039 0.000 -29.0548
972.656250 0.000 -29.0150
973.022461 0.000 -28.9751
973.388672 0.000 -28.9353
973.754883 0.000 -28.8955
974.121094 0.000 -28.8557
974.487305 0.000 -28.8159
974.853516 0.000 -28.7762
975.219727 0.000 -28.7365
975.585938 0.000 -28.6968
975.952148 0.000 -28.6571
976.318359 0.000 -28.6174
976.684570 0.000 -28.5778
977.050781 0.000 -28.5382
977.416992 0.000 -28.4986
977.783203 0.000 -28.4590
978.149414 0.000 -28.4194
978.515625 0.000 -28.3799
978.881836 0.000 -28.3404
979.248047 0.000 -28.3009
979.614258 0.000 -28.2614
979.980469 0.000 -28.2220
980.346680 0.000 -28.1825
980.712891 0.000 -28.1431
981.079102 0.000 -28.1037
981.445312 0.000 -28.0643
981.811523 0.000 -28.0250
982.177734 0.000 -27.9856
982.543945 0.000 -27.9463
982.910156 0.000 -27.9070
983.276367 0.000 -27.8678
983.642578 0.000 -27.8285
984.008789 -0.000 -27.7893
984.375000 0.000 -27.7501
984.741211 -0.000 -27.7108
985.107422 0.000 -27.6717
985.473633 0.000 -27.6325
985.839844 0.000 -27.5934
986.206055 0.000 -27.5542
986.572266 0.000 -27.5151
986.938477 -0.000 -27.4761
987.304688 0.000 -27.4370
987.670898 0.000 -27.3980
988.037109 -0.000 -27.3590
988.403320 0.000 -27.3200
988.769531 0.000 -27.2810
989.135742 0.000 -27.2420
989.501953 0.000 -27.2031
989.868164 -0.000 -27.1642
990.234375 -0.000 -27.1253
990.600586 -0.000 -27.0864
990.966797 0.000 -27.0475
991.333008 0.000 -27.0087
991.699219 0.000 -26.9699
